panjabi de Mirpur;pmu;panjabi de Mirpur
miwok des plaines;pmw;miwok des plaines
naga poumei;pmx;naga poumei
malais papou;pmy;malais papou
pame du Sud;pmz;pame du Sud
pendjabi de l’Ouest;pnb;pendjabi de louest
pongu;png;pongu
tongareva;pnh;tongareva
aoheng;pni;aoheng
paunaka;pnk;paunaka
pinai-hagahai;pnn;pinaihagahai
huariapano;pno;huariapano
ponosakan;pns;ponosakan
pontique;pnt;pontique
jiongnai;pnu;jiongnai
pinigura;pnv;pinigura
panytyima;pnw;panytyima
phong-kniang;pnx;phongkniang
pinyin;pny;pinyin
pana;pnz;pana
pokomam;poc;pokomam
ponares;pod;ponares
popoloca de San Juan Atzingo;poe;popoloca de San Juan Atzingo
poke;pof;poke
potiguára;pog;potiguara
poqomchi’;poh;poqomchi
popoluca de la Sierra;poi;popoluca de la Sierra
poitevin-saintongeais;poitevin-saintongeais;poitevinsaintongeais
pomo du Sud-Est;pom;pomo du sudest
pohnpei;pon;pohnpei
pomo central;poo;pomo central
pwapwâ;pop;pwapwa
popoluca de Texistepec;poq;popoluca de Texistepec
popoluca de Sayula;pos;popoluca de Sayula
potawatomi;pot;potawatomi
créole de Guinée-Bissau;pov;creole guinee bissau
popoloca otlaltepec de San Felipe;pow;popoloca otlaltepec de San Felipe
polabe;pox;polabe
pogoro;poy;pogoro
langues malayo-polynésiennes;poz;malayo polynesiennes langues
pao;ppa;pao
papi;ppe;papi
paipai;ppi;paipai
uma;ppk;uma
pipil;ppl;pipil
papuma;ppm;papuma
papapana;ppn;papapana
folopa;ppo;folopa
pelende;ppp;pelende
pare;ppt;pare
papora;ppu;papora
langues malayo-polynésiennes orientales;pqe;malayo polynesiennes orientales langues
malécite-passamaquoddy;pqm;malecitepassamaquoddy
langues malayo-polynésiennes occidentales;pqw;malayo polynesiennes occidentales langues
langues prâkrites;pra;prakrites langues
lua’;prb;lua
parachi;prc;parachi
persan dari;prd;persan dari
principense;pre;principense
paranan;prf;paranan
vieux prussien;prg;prussien vieux
paicî;pri;paici
parauk;prk;parauk
porome;prm;porome
ancien occitan;pro;occitan ancien
proto-algonquien;proto-algonquien;algonquien proto
proto-athapascan;proto-athapascan;athapascan proto
proto-austronésien;proto-austronésien;austronesien proto
proto-balte;proto-balte;balte proto
proto-bantou;proto-bantou;bantou proto
proto-basque;proto-basque;basque proto
proto-caribe;proto-caribe;caribe proto
proto-celtique;proto-celtique;celtique proto
proto-costanoan;proto-costanoan;costanoan proto
proto-dravidien;proto-dravidien;dravidien proto
proto-finno-ougrien;proto-finno-ougrien;finno ougrien proto
proto-germanique;proto-germanique;germanique proto
proto-grec;proto-grec;grec proto
proto-hlai;proto-hlai;hlai proto
proto-indo-iranien;proto-indo-iranien;indo iranien proto
proto-iranien;proto-iranien;iranien proto
proto-italique;proto-italique;italique proto
proto-katuique;proto-katuique;katuique proto
proto-keresan;proto-keresan;keresan proto
proto-kiowa-tanoan;proto-kiowa-tanoan;kiowa tanoan proto
proto-lolo;proto-lolo;lolo proto
proto-lower cross;proto-lower cross;lower cross proto
proto-malaique;proto-malaique;malaique proto
proto-malayo-chamique;proto-malayo-chamique;malayo chamique proto
proto-malayo-polynésien;proto-malayo-polynésien;malayo polynesien proto
proto-malayo-sumbawien;proto-malayo-sumbawien;malayo sumbawien proto
proto-masa;proto-masa;masa proto
proto-maya;proto-maya;maya proto
proto-micronésien;proto-micronésien;micronesien proto
proto-miwok;proto-miwok;miwok proto
proto-muskogéen;proto-muskogéen;muskogeen proto
proto-nhanda-kartu;proto-nhanda-kartu;nhanda kartu proto
proto-norrois;proto-norrois;norrois proto
proto-numique;proto-numique;numique proto
proto-océanien;proto-océanien;oceanien proto
proto-one;proto-one;one proto
proto-otomi;proto-otomi;otomi proto
proto-ouralien;proto-ouralien;ouralien proto
proto-polynésien;proto-polynésien;polynesien proto
proto-pomo;proto-pomo;pomo proto
proto-same;proto-same;same proto
proto-sangirien;proto-sangirien;sangirien proto
proto-sarawak du Nord;proto-sarawak du Nord;sarawak du nord proto
proto-siouan;proto-siouan;siouan proto
proto-slave;proto-slave;slave proto
proto-sunda-sulawesi;proto-sunda-sulawesi;sunda sulawesi proto
proto-sémitique;proto-sémitique;semitique proto
proto-tchadique central;proto-tchadique central;tchadique central proto
proto-tibéto-birman;proto-tibéto-birman;tibeto birman proto
proto-tupi-guarani;proto-tupi-guarani;tupi guarani proto
proto-turc;proto-turc;turc proto
proto-vanuatu Nord-Central;proto-vanuatu Nord-Central;vanuatu nord central proto
proto-wintuan;proto-wintuan;wintuan proto
perené;prq;perene
dari;prs;dari
puragi;pru;puragi
purki;prx;purki
pachto;ps;pachto
aghu d’Asue;psa;aghu dasue
langue des signes des Indiens des plaines;psd;signes indiens plaines
malais central;pse;malais central
pashayi du Sud-Est;psi;pashayi du sudest
langue des signes de Porto Rico;psl;signes porto rico
langue des signes polonaise;pso;signes polonaise
langue des signes portugaise;psr;signes portugaise
kaulong;pss;kaulong
pashto central;pst;pashto central
port Sandwich;psw;port Sandwich
piscataway;psy;piscataway
portugais;pt;portugais
pataxó hã-ha-hãe;pth;pataxo hahahae
pintiini;pti;pintiini
enrekang;ptt;enrekang
purépecha des hauts-plateaux de l’Ouest;pua;purepecha des hautsplateaux de louest
purum;pub;purum
punan merap;puc;punan merap
punan aput;pud;punan aput
gününa yajich;pue;gununa yajich
punan merah;puf;punan merah
phuie;pug;phuie
puinave;pui;puinave
punan tubu’;puj;punan tubu
puma;pum;puma
pulabu;pup;pulabu
puruborá;pur;purubora
putoh;put;putoh
pounou;puu;pounou
puluwat;puw;puluwat
purisimeño;puy;purisimeno
panawa;pwb;panawa
gapapaiwa;pwg;gapapaiwa
patwin;pwi;patwin
molbog;pwm;molbog
paiwan;pwn;paiwan
pwo de l’Ouest;pwo;pwo de louest
mixe de Quetzaltepec;pxm;mixe de Quetzaltepec
fyam;pym;fyam
puyuma;pyu;puyuma
pyu (Birmanie);pyx;pyu birmanie
pyen;pyy;pyen
para naga;pzn;para naga
mucuchí;qcx;mucuchi
chapakura;qdh;chapakura
maypure;qij;maypure
masacara;qlz;masacara
timote;qpj;timote
pamigua;qpl;pamigua
quechua;qu;quechua
quapaw;qua;quapaw
quechua de Huallaga Huánuco;qub;quechua de huallaga huanuco
quiché;quc;quiche
quichua de Calderón;qud;quichua de calderon
quechua de Lambayeque;quf;quechua de Lambayeque
quichua du Chimborazo;qug;quichua du Chimborazo
quileute;qui;quileute
quechua de Chachapoyas;quk;quechua de Chachapoyas
sipakapense;qum;sipakapense
quinault;qun;quinault
quechua de Yanahuanca Pasco;qur;quechua de Yanahuanca Pasco
sakapultèque;quv;sakapulteque
quechua d’Ayacucho;quy;quechua dayacucho
quechua de Cuzco;quz;quechua de Cuzco
quechua d’Ambo-Pasco;qva;quechua dambopasco
quechua de Cajamarca;qvc;quechua de Cajamarca
quechua du Junín du Nord;qvn;quechua du junin du nord
quechua de Napo;qvo;quechua de Napo
quechua de San Martín;qvs;quechua de san martin
quechua de Huaylla Wanca;qvw;quechua de Huaylla Wanca
queyu;qvy;queyu
quechua de Corongo Ancash;qwa;quechua de Corongo Ancash
langues quechuas;qwe;quechuas langues
couman;qwm;couman
kwalhioqua-tlatskanai;qwt;kwalhioquatlatskanai
quechua de Panao Huánuco;qxh;quechua de panao huanuco
kachkaï;qxq;kachkai
quechua d’Arequipa-La Unión;qxu;quechua darequipala union
quenya;qya;quenya
quiripi;qyp;quiripi
camling;rab;camling
rasawa;rac;rasawa
rhade;rad;rhade
logoli;rag;logoli
rabha;rah;rabha
rajasthani;raj;rajasthani
bohuai;rak;bohuai
ralte;ral;ralte
canela;ram;canela
riantana;ran;riantana
rapanui;rap;rapanui
rarotongien;rar;rarotongien
tegali;ras;tegali
razajerdi;rat;razajerdi
raute;rau;raute
sampang;rav;sampang
rawang;raw;rawang
rang;rax;rang
rapa;ray;rapa
rahambuu;raz;rahambuu
rumai;rbb;rumai
créole réunionnais;rcf;creole reunionnais
rerau;rea;rerau
rembong;reb;rembong
rejang kayan;ree;rejang kayan
kara (Tanzanie);reg;kara tanzanie
reli;rei;reli
rejang;rej;rejang
rendille;rel;rendille
rengao;ren;rengao
rer bare;rer;rer bare
reshe;res;reshe
retta;ret;retta
reyesano;rey;reyesano
romano-grec;rge;romanogrec
romagnol;rgn;romagnol
resigaro;rgr;resigaro
rohingya;rhg;rohingya
yahang;rhp;yahang
rifain;rif;rifain
riang (Birmanie);ril;riang birmanie
nyaturu;rim;nyaturu
nungu;rin;nungu
ribun;rir;ribun
ritarungo;rit;ritarungo
raji;rji;raji
rikbaktsa;rkb;rikbaktsa
marka;rkm;marka
romanche;rm;romanche
rama;rma;rama
rembarunga;rmb;rembarunga
romani des Carpates;rmc;romani des Carpates
angloromani;rme;angloromani
kalo finnois;rmf;kalo finnois
voyageur norvégien;rmg;voyageur norvegien
lomavren;rmi;lomavren
romani balte;rml;romani balte
romani balkanique;rmn;romani balkanique
sinte;rmo;sinte
caló;rmq;calo
langue des signes roumaine;rms;signes roumaine
domari;rmt;domari
tavringer;rmu;tavringer
romanova;rmv;romanova
romani gallois;rmw;romani gallois
vlax;rmy;vlax
marma;rmz;marma
kirundi;rn;kirundi
runa;rna;runa
ronga;rng;ronga
roon;rnn;roon
rongpo;rnp;rongpo
rungwa;rnw;rungwa
roumain;ro;roumain
langues romanes;roa;romanes langues
léonais;roa-leo;leonais
tarantino;roa-tara;tarantino
tae’;rob;tae
roglai de Cac Gia;roc;roglai de Cac Gia
rogo;rod;rogo
ronji;roe;ronji
rombo;rof;rombo
roglai du Nord;rog;roglai du Nord
romblomanon;rol;romblomanon
romani;rom;romani
romanica;romanica;romanica
rotokas;roo;rotokas
kriol;rop;kriol
rongga;ror;rongga
rounga;rou;rounga
dela-oenale;row;delaoenale
roro;rro;roro
langue des signes rennellaise;rsi;signes rennellaise
langue des signes russe;rsl;signes russe
rungtu chin;rtc;rungtu chin
ratahan;rth;ratahan
rotuman;rtm;rotuman
russe;ru;russe
gungu;rub;gungu
ruthène;rue;ruthene
luguru;ruf;luguru
roviana;rug;roviana
ruga;ruh;ruga
rufiji;rui;rufiji
rukuba;ruk;rukuba
istro-roumain;ruo;istroroumain
aroumain;rup;aroumain
mégléno-roumain;ruq;meglenoroumain
russenorsk;russenorsk;russenorsk
rutul;rut;rutul
kinyarwanda;rw;kinyarwanda
rawo;rwa;rawo
rwa;rwk;rwa
ngardi;rxd;ngardi
amami du Nord;ryn;amami du Nord
yaeyama;rys;yaeyama
okinawais;ryu;okinawais
sanskrit;sa;sanskrit
saba;saa;saba
buglere;sab;buglere
mesquakie;sac;mesquakie
sacata;sacata;sacata
sandawe;sad;sandawe
sabanê;sae;sabane
safaliba;saf;safaliba
sagz-âbâdi;sagz-âbâdi;sagzabadi
iakoute;sah;iakoute
langues sud-amérindiennes;sai;sud amerindiennes langues
sahu;saj;sahu
sake;sak;sake
langues salish;sal;salish langues
araméen samaritain;sam;arameen samaritain
sause;sao;sause
samburu;saq;samburu
saraveca;sar;saraveca
sarthois;sarthois;sarthois
sassak;sas;sassak
santal;sat;santal
saleman;sau;saleman
saurano;saurano;saurano
saafi;sav;saafi
sawi;saw;sawi
sa;sax;sa
saya;say;saya
saynawa;saynawa;saynawa
saurachtra;saz;saurachtra
ngambay;sba;ngambay
kele (Papouasie-Nouvelle-Guinée);sbc;kele papouasie nouvelle guinee
shabo;sbf;shabo
seget;sbg;seget
sori-harengan;sbh;soriharengan
seti;sbi;seti
safwa;sbk;safwa
sambal de Botolan;sbl;sambal de Botolan
sindhi bhil;sbn;sindhi bhil
sabüm;sbo;sabum
sangu;sbp;sangu
murut sembakung;sbr;murut sembakung
subiya;sbs;subiya
kimki;sbt;kimki
sabin;sbv;sabin
himba;sbw;himba
soli;sby;soli
sarde;sc;sarde
chut;scb;chut
dongxiang;sce;dongxiang
sakachep;sch;sakachep
malais du Sri Lanka;sci;malais du Sri Lanka
shina;scl;shina
sicilien;scn;sicilien
scots;sco;scots
saoch;scq;saoch
esclave du Nord;scs;esclave du Nord
sha;scw;sha
sindhi;sd;sindhi
sassarais;sdc;sassarais
surubu;sde;surubu
sarli;sdf;sarli
savi;sdg;savi
kurde du Sud;sdh;kurde du Sud
semandang;sdm;semandang
gallurais;sdn;gallurais
bukar sadong bidayuh;sdo;bukar sadong bidayuh
sherdukpen;sdp;sherdukpen
sened;sds;sened
langues soudaniques orientales;sdv;soudaniques orientales langues
sallands;sdz;sallands
same du Nord;se;same du Nord
semai;sea;semai
shempire;seb;shempire
sechelt;sec;sechelt
sedang;sed;sedang
seneca;see;seneca
tyébara;sef;tyebara
cisena;seh;cisena
seri;sei;seri
sekani;sek;sekani
selkoupe;sel;selkoupe
langues sémitiques;sem;semitiques langues
nanerge;sen;nanerge
suarmin;seo;suarmin
sucite;sep;sucite
seputan;seputan;seputan
senara;seq;senara
serrano;ser;serrano
songhaï koyraboro senni;ses;songhai koyraboro senni
sentani;set;sentani
serui-laut;seu;seruilaut
sénoufo de Nyarafolo;sev;senoufo de nyarafolo
sewa bay;sew;sewa bay
secoya;sey;secoya
senthang chin;sez;senthang chin
subanen de l’Est;sfe;subanen de lest
sehwi;sfw;sehwi
sango;sg;sango
vieil irlandais;sga;irlandais vieil
ayta mag-antsi;sgb;ayta magantsi
kipsigis;sgc;kipsigis
punan kelai;sge;punan kelai
shughni;sgh;shughni
suga;sgi;suga
sangkong;sgk;sangkong
langues des signes;sgn;signes langues
sangesari;sgr;sangesari
samogitien;sgs;samogitien
brokpake;sgt;brokpake
sebat bet gurage;sgw;sebat bet gurage
sangletchi;sgy;sangletchi
sursurunga;sgz;sursurunga
serbo-croate;sh;serbocroate
shall-zwall;sha;shallzwall
shang;shang;shang
ninam;shb;ninam
sheko;she;sheko
shua;shg;shua
shoshone;shh;shoshone
chleuh;shi;chleuh
shinman;shinman;shinman
caning;shj;caning
shilluk;shk;shilluk
shan;shn;shan
shanga;sho;shanga
shipibo-conibo;shp;shipiboconibo
mashi (République démocratique du Congo);shr;mashi congo
shuswap;shs;shuswap
shasta;sht;shasta
arabe tchadien;shu;arabe tchadien
shehri;shv;shehri
shwai;shw;shwai
ho-nte;shx;honte
chaoui;shy;chaoui
syenara;shz;syenara
cingalais;si;cingalais
same d’Akkala;sia;same dakkala
sebop;sib;sebop
malinguat;sic;malinguat
sidamo;sid;sidamo
simaa;sie;simaa
shompen;sii;shompen
numbami;sij;numbami
sikiana;sik;sikiana
sisaala des Tumulung;sil;sisaala des Tumulung
mende (Papouasie-Nouvelle-Guinée);sim;mende papouasienouvelleguinee
langues siouanes;sio;siouanes langues
siri;sir;siri
siuslaw;sis;siuslaw
langues sino-tibétaines;sit;sino tibetaines langues
situ;situ;situ
sinagen;siu;sinagen
siwai;siw;siwai
sumau;six;sumau
sivandi;siy;sivandi
siwi;siz;siwi
epena saija;sja;epena saija
same de Kildin;sjd;same de Kildin
same de Pite;sje;same de Pite
same de Kemi;sjk;same de Kemi
miji;sjl;miji
mapun;sjm;mapun
sindarin;sjn;sindarin
xibe;sjo;xibe
siar;sjr;siar
same de Ter;sjt;same de Ter
same d’Ume;sju;same dume
shawnee;sjw;shawnee
slovaque;sk;slovaque
skagit;ska;skagit
saek;skb;saek
miwok méridional de la Sierra;skd;miwok meridional de la sierra
seke (Vanuatu);ske;seke vanuatu
mekens;skf;mekens
sika;ski;sika
seke (Népal);skj;seke nepal
seraiki;skr;seraiki
maia;sks;maia
skou;skv;skou
seko padang;skx;seko padang
sikaiana;sky;sikaiana
slovène;sl;slovene
langues slaves;sla;slaves langues
sáliva;slc;saliva
sisaali;sld;sisaali
sholega;sle;sholega
murut selungai;slg;murut selungai
lushootseed du Sud;slh;lushootseed du Sud
bas-silésien;sli;silesien bas
sama pangutaran;slm;sama pangutaran
antoniaño;sln;antoniano
slovince;slovince;slovince
slovio;slovio;slovio
lamaholot;slp;lamaholot
salar;slr;salar
sila;slt;sila
selaru;slu;selaru
selayar;sly;selayar
ma’ya;slz;maya
samoan;sm;samoan
same du Sud;sma;same du Sud
simbari;smb;simbari
som;smc;som
langues sames;smi;sames langues
same de Lule;smj;same de Lule
bolinao;smk;bolinao
same d’Inari;smn;same dinari
samaritain;smp;samaritain
samo (Papouasie-Nouvelle-Guinée);smq;samo papouasienouvelleguinee
simeulue;smr;simeulue
same skolt;sms;same skolt
somray;smu;somray
semnani;smy;semnani
shona;sn;shona
sinaugoro;snc;sinaugoro
bau bidayuh;sne;bau bidayuh
noon;snf;noon
sango riverain;snj;sango riverain
soninké;snk;soninke
sangil;snl;sangil
ma’di du Sud;snm;madi du sud
siona;snn;siona
snohomish;sno;snohomish
siane;snp;siane
massango;snq;massango
nahavaq;sns;nahavaq
senggi;snu;senggi
sa’ban;snv;saban
sam;snx;sam
saniyo-hiyewe;sny;saniyohiyewe
sinsauru;snz;sinsauru
somali;so;somali
sobei;sob;sobei
so (République démocratique du Congo);soc;so congo
songoora;sod;songoora
sogdien;sog;sogdien
sonha;soi;sonha
soi;soj;soi
sokoro;sok;sokoro
solos;sol;solos
langues songhaïes;son;songhaies langues
sonqor;sonqor;sonqor
songo;soo;songo
somrai;sor;somrai
sembla;sos;sembla
thaï du Sud;sou;thai du sud
sonsorolais;sov;sonsorolais
sowanda;sow;sowanda
swo;sox;swo
miyobe;soy;miyobe
temi;soz;temi
sepa (Indonésie);spb;sepa indonesie
saep;spd;saep
sepa (Papouasie-Nouvelle-Guinée);spe;sepa papouasienouvelleguinee
selepet;spl;selepet
sanapaná;spn;sanapana
spokane;spo;spokane
supyiré;spp;supyire
saparua;spr;saparua
sapuan;spu;sapuan
picène du Sud;spx;picene du sud
sabaot;spy;sabaot
albanais;sq;albanais
shama;sqa;shama
shau;sqh;shau
langues albanaises;sqj;albanaises langues
langue des signes albanaise;sqk;signes albanaise
suma;sqm;suma
susquehannock;sqn;susquehannock
sourkhei;sqo;sourkhei
sou;sqq;sou
arabe sicilien;sqr;arabe sicilien
langue des signes sri-lankaise;sqs;signes sri lankaise
soqotri;sqt;soqotri
squamish;squ;squamish
serbe;sr;serbe
saruga;sra;saruga
sora;srb;sora
logudorais;src;logudorais
sara;sre;sara
nafi;srf;nafi
sariqoli;srh;sariqoli
siriano;sri;siriano
murut serudung;srk;murut serudung
isirawa;srl;isirawa
saramaccan;srm;saramaccan
sranan;srn;sranan
campidanais;sro;campidanais
siriono;srq;siriono
sérère;srr;serere
sarsi;srs;sarsi
suruí;sru;surui
sera;sry;sera
swazi;ss;swazi
langues nilo-sahariennes;ssa;nilo sahariennes langues
sama méridional;ssb;sama meridional
suba-simbiti;ssc;subasimbiti
siroi;ssd;siroi
sama balangingi;sse;sama balangingi
thao;ssf;thao
seimat;ssg;seimat
arabe shihhi;ssh;arabe shihhi
sausi;ssj;sausi
sisaala de l’Ouest;ssl;sisaala de louest
semnam;ssm;semnam
waata;ssn;waata
sissano;sso;sissano
langue des signes espagnole;ssp;signes espagnole
langue des signes suisse romande;ssr;signes suisse romande
sô;sss;so
sinasina;sst;sinasina
susuami;ssu;susuami
shark bay;ssv;shark bay
samberigi;ssx;samberigi
saho;ssy;saho
sotho du Sud;st;sotho du Sud
settla;sta;settla
subanen du Nord;stb;subanen du Nord
liana-seti;ste;lianaseti
seta;stf;seta
trieng;stg;trieng
shelta;sth;shelta
stieng;sti;stieng
stellingwarfs;stl;stellingwarfs
setaman;stm;setaman
owa;stn;owa
stoney;sto;stoney
tepehuan du Sud-Est;stp;tepehuan du sudest
frison saterlandais;stq;frison saterlandais
salish des détroits;str;salish des detroits
shumashti;sts;shumashti
samtao;stu;samtao
silt’e;stv;silte
satawalais;stw;satawalais
tatar de Sibérie;sty;tatar de siberie
soundanais;su;soundanais
sulka;sua;sulka
suku;sub;suku
subanen de l’Ouest;suc;subanen de louest
suena;sue;suena
suki;sui;suki
shubi;suj;shubi
soukouma;suk;soukouma
surigaonon;sul;surigaonon
suri;suq;suri
mwaghavul;sur;mwaghavul
soussou;sus;soussou
subtiaba;sut;subtiaba
sulung;suv;sulung
sumbwa;suw;sumbwa
sumérien;sux;sumerien
suyá;suy;suya
sunwar;suz;sunwar
suédois;sv;suedois
svane;sva;svane
savosavo;svs;savosavo
swahili;sw;swahili
mahorais;swb;mahorais
swahili du Congo;swc;swahili du Congo
souabe;swg;souabe
sui;swi;sui
shira;swj;shira
langue des signes suédoise;swl;signes suedoise
sawknah;swn;sawknah
shanenawa;swo;shanenawa
sharwa;swq;sharwa
sawila;swt;sawila
sowa;sww;sowa
suruwahá;swx;suruwaha
sarua;swy;sarua
suba;sxb;suba
sicanien;sxc;sicanien
shixing;sxg;shixing
kalapuya du Sud;sxk;kalapuya du Sud
samre;sxm;samre
sangir;sxn;sangir
saaroa;sxr;saaroa
haut-saxon;sxu;saxon haut
siang;sya;siang
subanen central;syb;subanen central
syriaque classique;syc;syriaque classique
langues samoyèdes;syd;samoyedes langues
seki;syi;seki
sukur;syk;sukur
sylheti;syl;sylheti
senaya;syn;senaya
syriaque;syr;syriaque
semelai;sza;semelai
ngalum;szb;ngalum
semaq beri;szc;semaq beri
seze;sze;seze
sengele;szg;sengele
silésien;szl;silesien
inanwatan;szp;inanwatan
sawai;szw;sawai
tamoul;ta;tamoul
bas tanana;taa;tanana bas
tabassaran;tab;tabassaran
tabancale;tabancale;tabancale
tarahumara occidental;tac;tarahumara occidental
tause;tad;tause
tariana;tae;tariana
tapirapé;taf;tapirape
tagoi;tag;tagoi
langues taïes;tai;taies langues
tamang oriental;taj;tamang oriental
tala;tak;tala
tal;tal;tal
tangam;tangam;tangam
yami;tao;yami
taokas;taokas;taokas
taabwa;tap;taabwa
tamasheq;taq;tamasheq
tarahumara central;tar;tarahumara central
tây bồi;tas;tay bồi
haut tanana;tau;tanana haut
tatuyo;tav;tatuyo
tamki;tax;tamki
atayal;tay;atayal
tocho;taz;tocho
aikanã;tba;aikana
takia;tbc;takia
kaki ae;tbd;kaki ae
mandara;tbf;mandara
gaahmg;tbi;gaahmg
tiang;tbj;tiang
tagbanwa de Calamian;tbk;tagbanwa de Calamian
tboli;tbl;tboli
tagbu;tbm;tagbu
tawala;tbo;tawala
taworta;tbp;taworta
langues tibéto-birmanes;tbq;tibeto birmanes langues
tumtum;tbr;tumtum
tubar;tbu;tubar
tabaru;tby;tabaru
ticuna;tca;ticuna
tanacross;tcb;tanacross
datooga;tcc;datooga
tafi;tcd;tafi
tutchone du Sud;tce;tutchone du Sud
me’phaa de Malinaltepec;tcf;mephaa de malinaltepec
tamagario;tcg;tamagario
créole anglais des îles Turques-et-Caïques;tch;creole anglais turques et caiques
tawr;tcp;tawr
kaiy;tcq;kaiy
créole du détroit de Torrès;tcs;creole detroit de torres
then;tct;then
toda;tcx;toda
toulou;tcy;toulou
emberá tadó;tdc;embera tado
tai nua;tdd;tai nua
talieng;tdf;talieng
tomadino;tdi;tomadino
tajio;tdj;tajio
tambas;tdk;tambas
sur;tdl;sur
tondano;tdn;tondano
doutai;tds;doutai
tetun dili;tdt;tetun dili
tindal dusun;tdu;tindal dusun
toro;tdv;toro
télougou;te;telougou
temiar;tea;temiar
terik;tec;terik
kroumen tépo;ted;kroumen tepo
tepehua de Huehuetla;tee;tepehua de Huehuetla
teressa;tef;teressa
tehuelche;teh;tehuelche
torricelli;tei;torricelli
temné;tem;temne
tama (Colombie);ten;tama colombie
teso;teo;teso
tepecano;tep;tepecano
temein;teq;temein
téréno;ter;tereno
tengger;tes;tengger
tétoum;tet;tetoum
soo;teu;soo
teor;tev;teor
tewa;tew;tewa
tennet;tex;tennet
tulishi;tey;tulishi
dena’ina;tfn;denaina
teribe;tfr;teribe
ternate;tft;ternate
tadjik;tg;tadjik
tigak;tgc;tigak
sudest;tgo;sudest
tangoa;tgp;tangoa
tring;tgq;tring
nume;tgs;nume
tagbanwa central;tgt;tagbanwa central
tingui-boto;tgv;tinguiboto
tagbana;tgw;tagbana
tagish;tgx;tagish
thaï;th;thai
thayore;thd;thayore
chitwania;the;chitwania
thangmi;thf;thangmi
tai long;thi;tai long
tharaka;thk;tharaka
thavung;thm;thavung
thompson;thp;thompson
rana tharu;thr;rana tharu
thakali;ths;thakali
tahltan;tht;tahltan
thuri;thu;thuri
thaé;thx;thae
tha;thy;tha
tigrigna;ti;tigrigna
tamazight de Tidikelt;tia;tamazight de Tidikelt
tira;tic;tira
tidong;tid;tidong
tifal;tif;tifal
tigré;tig;tigre
murut timugon;tih;murut timugon
tiene;tii;tiene
tikar;tik;tikar
tillamook;til;tillamook
timbe;tim;timbe
tindi;tin;tindi
tingalan;tingalan;tingalan
teop;tio;teop
trimuris;tip;trimuris
itneg des Masadiit;tis;itneg des Masadiit
tischlbongarisch;tischlbongarisch;tischlbongarisch
tinigua;tit;tinigua
tiv;tiv;tiv
tiwi;tiw;tiwi
tiwa du Sud;tix;tiwa du Sud
tiruray;tiy;tiruray
tai hongjin;tiz;tai hongjin
tunjung;tjg;tunjung
tujia du Nord;tji;tujia du Nord
timucua;tjm;timucua
tujia du Sud;tjs;tujia du Sud
tjurruru;tju;tjurruru
djabwurrung;tjw;djabwurrung
turkmène;tk;turkmene
tukudede;tkd;tukudede
takwane;tke;takwane
tokelauien;tkl;tokelauien
tikopia;tkp;tikopia
tèè;tkq;tee
tsakhur;tkr;tsakhur
takestani;tks;takestani
tharu de Kathoriya;tkt;tharu de Kathoriya
totonaque du haut Necaxa;tku;totonaque du haut Necaxa
teanu;tkw;teanu
tagalog;tl;tagalog
tepehuan du Sud-Ouest;tla;tepehuan du sudouest
tobelo;tlb;tobelo
totonaque de Misantla;tlc;totonaque de Misantla
tofamna;tlg;tofamna
klingon;tlh;klingon
tlingit;tli;tlingit
kitalinga;tlj;kitalinga
taloki;tlk;taloki
tetela;tll;tetela
tolomako;tlm;tolomako
muak sa-aak;tlq;muak saaak
tulehu;tlu;tulehu
taliabu;tlv;taliabu
khehek;tlx;khehek
talysh;tly;talysh
tama (Tchad);tma;tama tchad
tumak;tmc;tumak
toba mascoy;tmf;toba mascoy
tamasheq (macrolangue);tmh;tamasheq macrolangue
samarokena;tmj;samarokena
taman;tmn;taman
tai mène;tmp;tai mene
judéo-araméen babylonien;tmr;judeoarameen babylonien
tima;tms;tima
tamanaku;tmz;tamanaku
tswana;tn;tswana
tacana;tna;tacana
tanimuca;tnc;tanimuca
kallahan de Tinoc;tne;kallahan de Tinoc
tandia;tni;tandia
kwamera;tnk;kwamera
lenakel;tnl;lenakel
tabla;tnm;tabla
tanna du Nord;tnn;tanna du Nord
whitesands;tnp;whitesands
taino;tnq;taino
bédik;tnr;bedik
tontemboan;tnt;tontemboan
tonsawang;tnw;tonsawang
tanema;tnx;tanema
tongien;to;tongien
toba;tob;toba
totonaque de Coyutla;toc;totonaque de Coyutla
tomedes;toe;tomedes
tonga (Malawi);tog;tonga malawi
tonga (Zambie);toi;tonga zambie
tojolabal;toj;tojolabal
toki pona;tokipona;toki pona
tolowa;tol;tolowa
tombulu;tom;tombulu
tongzha;tongzha;tongzha
totonaque de Xicotepec de Juárez;too;totonaque de xicotepec de juarez
totonaque de Papantla;top;totonaque de Papantla
banda togbo-vara;tor;banda togbovara
totonaque de la sierra;tos;totonaque de la sierra
tho;tou;tho
tourangeau;tourangeau;tourangeau
jemez;tow;jemez
tobi;tox;tobi
topoiyo;toy;topoiyo
to;toz;to
taupota;tpa;taupota
me’phaa d’Azoyu;tpc;mephaa dazoyu
tippera;tpe;tippera
tarpia;tpf;tarpia
kula;tpg;kula
tok pisin;tpi;tok pisin
tapieté;tpj;tapiete
me’phaa de Tlacoapa;tpl;mephaa de tlacoapa
tupinambá;tpn;tupinamba
tepehua de Pisaflores;tpp;tepehua de Pisaflores
tupari;tpr;tupari
